Day,Platform,TSM: Platform,TSM: Audience,TSM: Customer Type,TSM: Product Type,TSM: Ad Type,TSM: Ad Content,TSM: Sales Kind,TSM: Platform Objective,TSM: Buying Objective,Spend,Impressions,Link Clicks,Video Views,TSM: Total Shopify Sales,TSM: Total Units Sold
29/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,194.17,5790,31,13,0,0
29/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,615.08,16797,66,0,0,0
29/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,1132.03,51773,226,62,0,0
29/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,21.98,3082,131,117,0,0
29/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,40.93,1320,8,0,0,0
29/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,101.87,2985,19,0,784.06,6
29/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,715.21,20916,173,0,196,2
29/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,12.83,558,4,0,0,0
29/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,7.13,3088,2,0,0,0
29/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,16.38,90,9,0,0,0
29/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,,return,Conversion Campaign,Target ROAS,11.04,6,2,0,0,0
29/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,194.07,1188,41,0,0,0
29/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,58.21,1006,19,0,0,0
29/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,21.41,82,17,0,639.2,10
29/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Shirt Jackets",Expanded text ad,434752748084,order,Conversion Campaign,Maximize Conversion Value,8.21,9,1,0,159.8,1
29/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Sweatshirts",Expanded text ad,520986452073,order,Conversion Campaign,Maximize Conversion Value,3.58,1,1,0,125,1
29/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,86.22,362,23,0,0,0
29/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,56.52,1127,25,0,0,0
29/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Hats,Sweatshirts,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,68.22,147,44,0,1733.91,18
29/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,50.56,263,52,0,604.46,9
29/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,50.3,185,49,0,1121.18,11
29/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts",Responsive search ad,553444088799,order,Conversion Campaign,Target ROAS,6.59,101,2,0,135,1
29/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,18.17,2455,8,0,0,0
29/10/2021,Google Ads,Google Shopping,Shopping ad,,"'-,T-Shirts",Shopping ad,497734963614,"order,return",Conversion Campaign,Target ROAS,92.39,14208,63,0,107.2,2
29/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,20.57,2018,34,0,0,0
29/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,"'-,T-Shirts",Shopping ad (goal-optimized),499217688443,order,Conversion Campaign,Maximize Conversion Value,60.12,8726,50,0,272,4
30/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,34.66,3226,29,0,0,0
30/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,61.56,43287,43,0,0,0
30/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,212,0,0,0,0
30/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,63.36,1812,3,0,0,0
30/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,45.61,1210,11,0,0,0
30/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,178.15,8297,40,7,0,0
30/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,53.98,815,12,0,0,0
30/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,1126.44,52620,197,100,0,0
30/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,21.35,1953,111,126,0,0
30/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,20.28,909,2,0,0,0
30/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.01,2,0,1,0,0
30/10/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,281.99,7843,36,0,187.95,4
30/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Collection,,order,Conversion Campaign,CONVERSIONS,70.71,2728,15,0,77.95,1
30/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,448.19,20321,132,0,491.56,4
30/10/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,84.05,4247,16,0,479.78,6
30/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,6.38,431,2,0,60,1
30/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,289.04,10874,30,0,71.7,1
30/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,0.86,928,2,0,0,0
30/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,16.36,6389,14,0,0,0
30/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,10.78,92,6,0,0,0
30/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,1.25,12,2,0,0,0
30/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,109.13,1397,51,0,0,0
30/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,83.71,899,31,0,0,0
30/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,28.52,74,12,0,495.75,8
30/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452094,order,Conversion Campaign,Maximize Conversion Value,84.18,114,9,0,350.73,5
30/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,92.46,452,19,0,0,0
30/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,62.85,899,34,0,0,0
30/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,69.66,200,54,0,3291.58,34
30/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,T-Shirts",Responsive search ad,515181510128,order,Conversion Campaign,Maximize Conversion Value,50.89,60,19,0,721.33,9
30/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Hats,Sweatshirts,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,57.62,154,43,0,639.23,9
30/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Hats,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,69.97,216,89,0,837.62,14
30/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,140.78,10966,65,0,0,0
30/10/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Sweatshirts",Shopping ad,497779787212,order,Conversion Campaign,Target ROAS,12.88,3649,10,0,137.7,2
30/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,77.87,7268,66,0,0,0
31/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,25.52,4231,19,0,0,0
31/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,78.71,44275,54,0,0,0
31/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0.43,193,1,0,0,0
31/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,68.53,1484,5,0,0,0
31/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,18.16,877,1,0,0,0
31/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,384.53,12914,124,23,0,0
31/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,238.77,9836,46,0,0,0
31/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,1147.62,54869,221,134,0,0
31/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,18.13,3248,156,222,0,0
31/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,20.58,958,6,0,0,0
31/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.04,5,1,0,0,0
31/10/2021,Facebook,Facebook,,,"'-,Bottoms,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,451.8,15437,59,0,570.28,6
31/10/2021,Facebook,Facebook,,,"'-,Bottoms,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,6.06,202,3,0,676.75,5
31/10/2021,Facebook,Facebook,,,"'-,Hats",Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,22.81,1988,4,0,52.95,1
31/10/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,377.08,10798,39,0,138.27,3
31/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,102.01,4371,25,0,510,4
31/10/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,279.5,11731,89,0,312,4
31/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,28.82,774,9,0,180.02,3
31/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,4.24,253,3,0,131.4,2
31/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,0,332,0,0,0,0
31/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,10.14,752,6,0,0,0
31/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,0.67,4,2,0,0,0
31/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,468891285745,order,Conversion Campaign,Target CPA,34.74,95,7,0,282.08,4
31/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,550550437663,order,Conversion Campaign,Target ROAS,6.83,11,2,0,356,5
31/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,250.64,1249,56,0,0,0
31/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,83.98,660,27,0,0,0
31/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms",Expanded text ad,520986452067,order,Conversion Campaign,Maximize Conversion Value,2.52,11,3,0,147.9,2
31/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Hats",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,40.33,68,17,0,56.22,1
31/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,70.63,402,34,0,0,0
31/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,27.54,412,10,0,0,0
31/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515181510893,"order,return",Conversion Campaign,Maximize Conversion Value,85.34,173,58,0,1295.42,15
31/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,54.26,263,42,0,571.32,8
31/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Swim,T-Shirts",Responsive search ad,515181510128,order,Conversion Campaign,Maximize Conversion Value,10.6,32,6,0,276,4
31/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,38.61,139,38,0,188,3
31/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,37.21,2908,14,0,0,0
31/10/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Hats",Shopping ad,497734963614,order,Conversion Campaign,Target ROAS,122.46,12777,57,0,54.95,1
31/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,22.85,1819,51,0,0,0
31/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,"'-,T-Shirts",Shopping ad (goal-optimized),499217688443,order,Conversion Campaign,Maximize Conversion Value,28.95,5790,34,0,486.08,5
01/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,29.54,2916,28,0,0,0
01/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,63.07,70562,55,0,0,0
01/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,253,0,0,0,0
01/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,66.76,1926,5,0,0,0
01/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,29.93,1625,1,0,0,0
01/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,390.34,16474,86,44,0,0
01/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,368.16,9367,40,0,0,0
01/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,1418.9,32514,187,90,0,0
01/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,16.26,2902,175,161,0,0
01/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,22.75,978,2,0,0,0
01/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0,2,0,0,0,0
01/11/2021,Facebook,Facebook,,,-,Product Feed - Image,,return,Conversion Campaign,CONVERSIONS,4.38,240,0,0,-18,0
01/11/2021,Facebook,Facebook,,,"'-,Bottoms,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,8.39,202,1,0,228.8,4
01/11/2021,Facebook,Facebook,,,"'-,Shirt Jackets",Carousel,,order,Conversion Campaign,CONVERSIONS,6.17,81,2,0,190.09,1
01/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,698.95,18306,112,0,377.42,3
01/11/2021,Facebook,Facebook,,,Swim,Product Feed - Carousel,,return,Conversion Campaign,PRODUCT_CATALOG_SALES,202.13,7676,21,0,-196,0
01/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,0,523,0,0,0,0
01/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,22.91,660,4,0,0,0
01/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,11.46,168,9,0,0,0
01/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,1.63,19,2,0,0,0
01/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,Sweatshirts,T-Shirts",Expanded dynamic search ad,468891285748,order,Conversion Campaign,Target CPA,5.55,14,5,0,503.2,7
01/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,91.68,321,31,0,0,0
01/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,56.48,1170,25,0,0,0
01/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Shirt Jackets,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,1.45,44,6,0,474.86,5
01/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,424827605473,order,Conversion Campaign,Maximize Conversion Value,11.39,13,5,0,120,2
01/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452100,order,Conversion Campaign,Maximize Conversion Value,120.2,1045,42,0,158,2
01/11/2021,Google Ads,Google Search,Expanded text ad,,T-Shirts,Expanded text ad,,return,Conversion Campaign,Maximize Conversion Value,0,5,0,0,-85.86,0
01/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,129.9,553,34,0,0,0
01/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,28.99,468,17,0,0,0
01/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Hats,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,57.29,175,53,0,1604.53,25
01/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,42.44,297,48,0,2052.97,28
01/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,90.24,256,36,0,313,3
01/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,279.9,27746,124,0,0,0
01/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,194.26,7824,211,0,0,0
02/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,34.6,2691,26,0,0,0
02/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,81.07,86444,44,0,0,0
02/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,1.53,198,2,0,0,0
02/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,94.56,2840,9,0,0,0
02/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,18.95,663,4,0,0,0
02/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,132.7,5438,47,25,0,0
02/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,197.82,7452,35,0,0,0
02/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,1362.91,49750,188,77,0,0
02/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,20.03,2346,204,232,0,0
02/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,6.89,162,0,0,0,0
02/11/2021,Facebook,Facebook,,,-,Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,173.92,8042,42,0,94,1
02/11/2021,Facebook,Facebook,,,"'-,Bottoms,Sweatshirts,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,62.11,2492,17,0,699.3,7
02/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Carousel,,return,Conversion Campaign,PRODUCT_CATALOG_SALES,50.24,842,11,0,0,0
02/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,520.24,20615,146,0,615.23,5
